Date,"Close Price","20 Day MA","50 Day MA"
2017-02-16,2788.5,2792.2975,2718.0159999999996
2017-02-17,2781.5,2796.575,2718.171
2017-02-20,2793.1,2801.3125,2719.6420000000003
2017-02-21,2806.1,2806.2475000000004,2722.7090000000003
2017-02-22,2799.8,2806.4325,2725.5170000000003
2017-02-23,2812.05,2804.485,2728.7690000000002
2017-02-27,2801.85,2801.9025,2731.3130000000006
2017-02-28,2758.25,2798.5475,2733.3000000000006
2017-03-01,2773,2795.3100000000004,2735.8340000000003
2017-03-02,2831.8,2794.0675,2740.7620000000006
2017-03-03,2831.1,2795.1825000000003,2745.6710000000003
2017-03-06,2878.75,2798.6225000000004,2751.9150000000004
2017-03-07,2876.55,2802.52,2757.0190000000002
2017-03-08,2865.5,2807.045,2762.395
2017-03-09,2872.7,2811.37,2767.1770000000006
2017-03-10,2866.15,2815.415,2771.868000000001
2017-03-14,2867.25,2818.9875,2776.1040000000003
2017-03-15,2870.35,2822.185,2780.8340000000007
2017-03-16,2936.7,2830.0499999999997,2787.6320000000005
2017-03-17,2913.8,2836.24,2793.5060000000003
2017-03-20,2920.75,2842.8525,2798.15
2017-03-21,2908.6,2849.2074999999995,2801.9030000000002
2017-03-22,2853.2,2852.2124999999996,2804.7990000000004
2017-03-23,2864.65,2855.14,2807.6710000000007
2017-03-24,2846.35,2857.4674999999997,2809.7820000000006
2017-03-27,2813.35,2857.5325,2811.6980000000012
2017-03-28,2822.95,2858.5874999999996,2813.5270000000014
2017-03-29,2831,2862.2249999999995,2815.986000000001
2017-03-30,2820.65,2864.6074999999996,2817.9590000000007
2017-03-31,2807.5,2863.3925,2819.5110000000004
2017-04-03,2783.9,2861.0325,2821.1030000000005
2017-04-05,2760.7,2855.1299999999997,2822.3980000000006
2017-04-06,2801,2851.3525,2824.4510000000005
2017-04-07,2832.7,2849.7124999999996,2826.957000000001
2017-04-10,2837.7,2847.9624999999996,2827.7890000000007
2017-04-11,2822.45,2845.7774999999992,2827.2180000000003
2017-04-12,2835.75,2844.2024999999994,2826.8630000000003
2017-04-13,2837.35,2842.5524999999993,2827.1030000000005
2017-04-17,2850.5,2838.2424999999994,2827.3579999999997
2017-04-18,2822.55,2833.6799999999994,2826.675999999999
2017-04-19,2810.45,2828.165,2826.709
2017-04-20,2832.3,2824.35,2827.156
2017-04-21,2823.9,2822.885,2827.6619999999994
2017-04-24,2859.3,2822.6175000000003,2829.3479999999995
2017-04-25,2896.4,2825.1200000000003,2831.5519999999988
2017-04-26,2888.05,2828.8550000000005,2833.6079999999993
2017-04-27,2860.6,2830.7375,2834.9039999999995
2017-04-28,2868.35,2832.6050000000005,2836.143
2017-05-02,2904.95,2836.82,2838.6539999999995
2017-05-03,2923.6,2842.625,2841.3259999999996
2017-05-04,2934.8,2850.17,2844.2519999999995
2017-05-05,2890.15,2856.6425,2846.4249999999993
2017-05-08,2854.85,2859.335,2847.6599999999994
2017-05-09,2861.2,2860.7599999999998,2848.762
2017-05-10,2899.4,2863.845,2850.7540000000004
2017-05-11,2998.25,2872.6349999999998,2854.478
2017-05-12,3001,2880.8975,2858.461
2017-05-15,2992.3,2888.645,2863.1419999999994
2017-05-16,3023.9,2897.315,2868.16
2017-05-17,3032.6,2907.8175,2872.176
2017-05-18,2973.85,2915.9875,2875.031
2017-05-19,2971.45,2922.945,2876.885
2017-05-22,2912.5,2927.375,2877.6040000000007
2017-05-23,2824.4,2925.63,2876.782
2017-05-24,2771.55,2919.3875000000003,2874.7589999999996
2017-05-25,2821.6,2916.065,2873.868
2017-05-26,2816.3,2913.85,2872.8489999999997
2017-05-29,2834.4,2912.1525,2872.129999999999
2017-05-30,2846.25,2909.2175,2870.321
2017-05-31,2843.95,2905.235,2868.9239999999995
2017-06-01,2840.75,2900.5325000000003,2867.324
2017-06-02,2846.1,2898.33,2866.074000000001
2017-06-05,2900.7,2900.6225,2867.024000000001
2017-06-06,2875.25,2901.325,2867.236000000001
2017-06-07,2873.4,2900.0249999999996,2867.7770000000005
2017-06-08,2869.25,2893.575,2868.895
2017-06-09,2866.1,2886.83,2869.758
2017-06-12,2826.9,2878.56,2869.6760000000004
2017-06-13,2828.1,2868.7699999999995,2869.825
2017-06-14,2831.1,2858.6949999999997,2870.297
2017-06-15,2815.45,2850.775,2870.9280000000003
2017-06-16,2808.95,2842.6499999999996,2871.8930000000005
2017-06-19,2834.5,2838.7499999999995,2872.5630000000006
2017-06-20,2816.45,2838.3524999999995,2872.238000000001
2017-06-21,2821.1,2840.8299999999995,2871.906000000001
2017-06-22,2840.45,2841.772499999999,2872.266000000001
2017-06-23,2824.6,2842.187499999999,2872.0430000000006
2017-06-27,2779.2,2839.427499999999,2870.8800000000006
2017-06-28,2781.4,2836.184999999999,2869.4980000000005
2017-06-29,2802.9,2834.1324999999993,2869.105
2017-06-30,2790.5,2831.62,2868.7059999999997
2017-07-03,2790.7,2828.8499999999995,2867.8740000000003
2017-07-04,2771.25,2822.3774999999996,2866.8210000000004
2017-07-05,2771.8,2817.205,2865.071
2017-07-06,2729.6,2810.0150000000003,2861.735
2017-07-07,2707.95,2801.95,2858.133
2017-07-10,2729.5,2795.12,2855.5110000000004
2017-07-11,2793.4,2793.4449999999997,2854.012
2017-07-12,2786,2791.34,2851.633
2017-07-13,2790.5,2789.31,2848.9709999999995
2017-07-14,2811.3,2789.1025,2846.5009999999993
2017-07-17,2811.95,2789.2525,2844.9369999999994
2017-07-18,2824.05,2788.7300000000005,2844.321
2017-07-19,2824.75,2789.145,2843.5919999999996
2017-07-20,2818.65,2789.0225,2841.9769999999994
2017-07-21,2815,2787.75,2838.3119999999994
2017-07-24,2826.85,2787.8625,2834.8289999999997
2017-07-25,2844.95,2791.15,2831.882
2017-07-26,2838.05,2793.9825,2828.1649999999995
2017-07-27,2846.4,2796.1575000000003,2824.4409999999993
2017-07-28,2822.75,2797.77,2821.419
2017-07-31,2807.6,2798.6150000000002,2818.1419999999994
2017-08-01,2823,2801.2025,2816.3519999999994
2017-08-02,2802.05,2802.7149999999997,2815.9049999999993
2017-08-03,2834.75,2807.9725000000003,2817.168999999999
2017-08-04,2873.7,2816.26,2818.211
2017-08-07,2890,2824.2850000000003,2819.685
2017-08-08,2913.8,2830.305,2821.2729999999997
2017-08-09,2833.05,2832.6575000000003,2821.0089999999996
2017-08-10,2794.8,2832.8725000000004,2820.0259999999985
2017-08-11,2788.5,2831.7325000000005,2818.9809999999993
2017-08-14,2833.4,2832.8050000000003,2818.7269999999994
2017-08-16,2850.55,2834.1300000000006,2817.7239999999997
2017-08-17,2820.7,2833.9275000000007,2816.633
2017-08-18,2815.7,2833.78,2815.4790000000003
2017-08-21,2770.6,2831.5600000000004,2813.5060000000003
2017-08-22,2740.5,2827.2425,2810.994
2017-08-23,2760.5,2823.02,2809.666
2017-08-24,2734.45,2817.8399999999992,2807.7930000000006
2017-08-28,2739.55,2812.4975,2805.962
2017-08-29,2732.25,2807.9725,2804.2980000000007
2017-08-30,2746.95,2804.9399999999996,2803.0580000000004
2017-09-01,2918.65,2809.7225,2804.7410000000004
2017-09-04,2913.4,2815.29,2806.68
2017-09-05,2949.85,2821.045,2809.255
2017-09-06,2925.8,2823.6500000000005,2810.962
2017-09-07,2965.95,2827.4475,2813.789
2017-09-08,2913.85,2827.45,2816.482
2017-09-11,2930.3,2832.3125,2819.46
2017-09-12,2933.4,2839.2425000000003,2822.07
2017-09-13,2931.25,2846.38,2824.8849999999993
2017-09-14,2928.65,2851.1425000000004,2827.644
2017-09-15,3022.05,2859.7175000000007,2832.6599999999994
2017-09-18,3129.8,2875.1725000000006,2839.8199999999993
2017-09-19,3115.6,2890.1675000000005,2847.5399999999995
2017-09-20,3088.1,2906.0425000000005,2855.143
2017-09-21,3078.1,2922.9225,2862.115
2017-09-22,3039.4,2936.8675,2867.035
2017-09-25,3038.6,2952.075,2872.087
2017-09-26,3036.4,2966.9175000000005,2877.005
2017-09-27,3027.8,2981.6950000000006,2881.335
2017-09-28,3034.1,2996.0525000000002,2885.7780000000002
2017-09-29,3108.15,3005.5275,2891.46
2017-10-03,3163.8,3018.0475,2898.241
2017-10-04,3169.75,3029.0425000000005,2905.263
2017-10-05,3130.8,3039.2925000000005,2911.5789999999997
2017-10-06,3146.3,3048.3100000000004,2917.968
2017-10-09,3128.15,3059.0250000000005,2923.6319999999996
2017-10-10,3134.9,3069.255,2929.568999999999
2017-10-11,3142.25,3079.6975000000007,2935.486
2017-10-12,3154.1,3090.8400000000006,2942.113
2017-10-13,3164.7,3102.6425000000004,2949.255
2017-10-16,3221.8,3112.63,2957.231
2017-10-17,3263.7,3119.3250000000003,2966.464000000001
2017-10-18,3231.85,3125.1375,2974.406000000001
2017-10-19,3215.2,3131.4924999999994,2981.236000000001
2017-10-23,3215.85,3138.3799999999997,2987.753000000001
2017-10-24,3214.85,3147.1524999999992,2993.7740000000013
2017-10-25,3233.5,3156.8974999999996,3001.7830000000013
2017-10-26,3278.9,3169.0224999999996,3011.465000000001
2017-10-27,3289.6,3182.1124999999997,3021.4870000000005
2017-10-30,3274.75,3194.1449999999995,3030.3140000000008
2017-10-31,3260,3201.7374999999997,3038.5030000000006
2017-11-01,3240.5,3205.5724999999998,3046.8990000000003
2017-11-02,3238.5,3209.0099999999998,3055.355
2017-11-03,3223.1,3213.625,3064.4050000000007
2017-11-06,3212.35,3216.9275,3073.8420000000006
2017-11-07,3163.25,3218.6825,3081.897
2017-11-08,3190.1,3221.4424999999997,3091.0100000000007
2017-11-09,3199.95,3224.3274999999994,3100.218000000001
2017-11-10,3248.25,3229.0349999999994,3110.538000000001
2017-11-13,3211.6,3231.3799999999997,3119.831000000001
2017-11-14,3266.4,3233.6099999999997,3126.786000000001
2017-11-15,3212.35,3231.0424999999996,3132.765000000001
2017-11-16,3209.6,3229.9299999999994,3137.960000000001
2017-11-17,3212.05,3229.7725,3143.6850000000004
2017-11-20,3242.85,3231.1224999999995,3149.223000000001
2017-11-21,3292.95,3235.0274999999992,3156.8050000000017
2017-11-22,3312.2,3238.962499999999,3164.443000000001
2017-11-23,3261.85,3238.1099999999997,3171.012000000001
2017-11-24,3293.1,3238.2849999999994,3178.2490000000016
2017-11-27,3272.35,3238.1649999999995,3185.1230000000014
2017-11-28,3292.6,3239.794999999999,3190.5340000000015
2017-11-29,3315.5,3243.544999999999,3194.2480000000014
2017-11-30,3311.7,3247.204999999999,3198.170000000002
2017-12-01,3212.65,3246.6824999999994,3200.6610000000014
2017-12-04,3199.95,3246.062499999999,3203.098000000002
2017-12-05,3160.85,3245.942499999999,3205.5270000000014
2017-12-06,3108.6,3241.8674999999994,3206.9270000000015
2017-12-07,3195.85,3241.6624999999995,3210.1160000000013
2017-12-08,3215.3,3240.0149999999994,3213.8660000000013
2017-12-11,3211.9,3240.0299999999997,3217.4220000000014
2017-12-12,3168.65,3235.1424999999995,3218.6320000000014
2017-12-13,3149.35,3231.9924999999994,3218.343000000001
2017-12-14,3151.4,3229.0824999999995,3217.976000000001
2017-12-15,3205.3,3228.745,3219.4660000000003
2017-12-18,3227.4,3227.9725000000008,3221.0879999999997
2017-12-19,3319.9,3229.3200000000006,3224.923
2017-12-20,3301.15,3228.767500000001,3228.247999999999
2017-12-21,3285.55,3229.9525000000003,3231.1139999999996
2017-12-22,3326.45,3231.6200000000003,3234.5609999999997
2017-12-26,3362.9,3236.1475,3238.525
2017-12-27,3335.45,3238.2900000000004,3240.798
2017-12-28,3301.45,3237.5875,3241.5530000000003
2017-12-29,3323.2,3238.1625,3243.3800000000006
2018-01-01,3293.4,3242.2,3244.944000000001
2018-01-02,3294.15,3246.91,3246.5100000000007
2018-01-03,3247.45,3251.24,3247.1620000000007
2018-01-04,3262.75,3258.9474999999998,3247.7470000000008
2018-01-05,3277.55,3263.0325000000003,3247.72
2018-01-08,3275.35,3266.035,3247.435
2018-01-09,3240.95,3267.4874999999997,3246.759
2018-01-10,3205.35,3269.3224999999998,3245.6659999999997
2018-01-11,3202,3271.955,3244.8959999999997
2018-01-12,3175.1,3273.14,3243.6279999999997
2018-01-15,3163.3,3271.04,3242.4319999999993
2018-01-16,3160,3267.67,3241.384999999999
2018-01-17,3184.9,3260.92,3241.817999999999
2018-01-18,3195.4,3255.6325,3241.9239999999986
2018-01-19,3208.05,3251.7575000000006,3242.0859999999984
2018-01-22,3272.1,3249.04,3242.5629999999987
2018-01-23,3294.3,3245.61,3244.2169999999983
2018-01-24,3335.6,3245.6175,3245.6009999999987
2018-01-25,3303.2,3245.7050000000004,3247.4179999999988
2018-01-29,3362.1,3247.65,3250.4679999999994
2018-01-30,3351.4,3250.55,3253.254999999999
2018-01-31,3338.8,3252.7825000000003,3255.1739999999995
2018-02-01,3409.5,3260.8849999999998,3257.504999999999
2018-02-02,3242.6,3259.8775,3256.113
2018-02-05,3177.8,3254.8900000000003,3254.4319999999993
2018-02-06,3138.2,3248.0325000000003,3251.3340000000003
2018-02-07,3137.3,3242.85,3248.633
2018-02-08,3152.4,3240.2025000000003,3245.829
2018-02-09,3103.5,3235.2775,3241.5889999999995
2018-02-12,3143.35,3233.69,3238.222
2018-02-14,3110.85,3231.0675,3236.186
2018-02-15,3140.6,3230.0975,3234.9990000000007
2018-02-16,3102.95,3225.9999999999995,3233.8410000000003
2018-02-19,3039.85,3218.2225,3232.466000000001
2018-02-20,3049.65,3210.3025,3229.542000000001
2018-02-21,3008.25,3197.1099999999997,3225.4010000000007
2018-02-22,2971,3180.9449999999997,3220.583000000001
2018-02-23,2988,3163.5649999999996,3216.9700000000007
2018-02-26,3007.2,3148.7649999999994,3214.127000000001
2018-02-27,3033.85,3132.3525,3211.7760000000007
2018-02-28,3018.8,3115.7225,3208.0460000000007
2018-03-01,3025,3100.0325,3203.998000000001
2018-03-05,2942.1,3076.6624999999995,3196.442000000001
2018-03-06,2899.9,3059.5274999999997,3188.417000000001
2018-03-07,2910.45,3046.1599999999994,3180.9150000000013
2018-03-08,2924.65,3035.4824999999996,3172.879000000001
2018-03-09,2938.05,3025.52,3164.3820000000005
2018-03-12,2960.05,3015.9025,3156.8740000000003
2018-03-13,2974.15,3009.4350000000004,3150.328
2018-03-14,2948.85,2999.71,3142.8410000000003
2018-03-15,2949.1,2991.6225,3135.955
2018-03-16,2912.2,2980.2025,3128.3160000000003
2018-03-19,2853.8,2967.745,3120.4429999999998
2018-03-20,2873.55,2959.4300000000003,3112.6589999999997
2018-03-21,2853.6,2949.6275000000005,3104.18
2018-03-22,2842.05,2941.3175,3095.5139999999997
2018-03-23,2789.75,2932.255,3086.49
2018-03-26,2839.15,2924.8125000000005,3079.1659999999997
2018-03-27,2803.2,2914.6125,3071.19
2018-03-28,2748.9,2900.3650000000002,3062.6659999999997
2018-04-02,2808.6,2889.8550000000005,3055.572
2018-04-03,2791.75,2878.1925,3048.2070000000003
2018-04-04,2766.35,2869.4049999999997,3039.8360000000002
2018-04-05,2810.55,2864.9375,3032.139
2018-04-06,2783.05,2858.5675,3023.639
2018-04-09,2770.45,2850.8574999999996,3013.6059999999998
2018-04-10,2767,2842.305,3003.06
2018-04-11,2755.4,2832.0724999999998,2991.4559999999997
2018-04-12,2764.15,2821.5725,2980.6749999999993
2018-04-13,2789.4,2813.6000000000004,2969.2209999999995
2018-04-16,2839.8,2808.1350000000007,2958.9889999999996
2018-04-17,2863,2805.675,2949.473
2018-04-18,2862.65,2806.1175000000003,2938.5359999999996
2018-04-19,2855.1,2805.195,2930.7859999999996
2018-04-20,2853.6,2805.1950000000006,2924.302
2018-04-23,2854.05,2805.795,2918.6189999999997
2018-04-24,2889.75,2810.7950000000005,2913.6679999999997
2018-04-25,2899.9,2813.8325000000004,2908.618
2018-04-26,2886.1,2817.9775000000004,2904.27
2018-04-27,2936.8,2827.3725000000004,2900.1389999999997
2018-04-30,2948,2834.3425,2896.8819999999996
2018-05-02,2965.25,2843.017500000001,2893.375
2018-05-03,2971.9,2853.2950000000005,2890.7539999999995
2018-05-04,2890.5,2857.2925000000005,2887.7669999999994
2018-05-07,2917.05,2863.9925000000003,2885.115
2018-05-08,2891.75,2870.0575,2882.785
2018-05-09,2874.25,2875.4200000000005,2880.85
2018-05-10,2827.8,2879.04,2877.6459999999997
2018-05-11,2816.45,2881.6549999999997,2873.8309999999997
2018-05-14,2834.7,2883.92,2869.8480000000004
2018-05-15,2827.8,2883.32,2866.028
2018-05-16,2808.25,2880.5825000000004,2861.6929999999998
2018-05-17,2819.15,2878.4075000000003,2859.2340000000004
2018-05-18,2777.5,2874.5275,2856.7859999999996
2018-05-21,2719.9,2867.8425,2852.9749999999995
2018-05-22,2811.25,2865.7025000000003,2850.7069999999994
2018-05-23,2775.8,2860.005,2847.462
2018-05-24,2736.7,2851.8450000000003,2842.995
2018-05-25,2759.85,2845.5325000000003,2838.7090000000003
2018-05-28,2791.25,2838.255,2835.5570000000007
2018-05-29,2794,2830.555,2832.4550000000004
2018-05-30,2763.1,2820.4475,2829.473
2018-05-31,2752.15,2809.46,2827.44
2018-06-01,2893.25,2809.5975000000003,2827.8340000000003
2018-06-04,2876.6,2807.575,2828.2940000000003
2018-06-05,2844.15,2805.195,2828.336
2018-06-06,2884.55,2805.71,2830.2319999999995
2018-06-07,2889,2808.77,2831.229
2018-06-08,2875.4,2811.7174999999997,2832.673
2018-06-11,2882,2814.0825,2835.335
2018-06-12,2886.95,2817.04,2836.902
2018-06-13,2908.3,2822.0425,2839.2330000000006
2018-06-14,2890.2,2825.5950000000003,2841.71
2018-06-15,2873.75,2830.4075000000003,2842.974
2018-06-18,2901.9,2839.5075,2845.3509999999997
2018-06-19,2849.4,2841.415,2846.93
2018-06-20,2873.3,2846.29,2849.0559999999996
2018-06-21,2832.95,2851.1025,2850.6069999999995
2018-06-22,2830.75,2854.6475,2851.939
2018-06-25,2799.6,2855.065,2852.143
2018-06-26,2809.75,2855.8525,2851.542
2018-06-27,2765.45,2855.9700000000003,2849.5910000000003
2018-06-28,2718.2,2854.2725,2846.702
2018-06-29,2811.15,2850.1674999999996,2845.823
2018-07-02,2839.15,2848.2949999999996,2845.534
2018-07-03,2865.05,2849.34,2845.7539999999995
2018-07-04,2978.2,2854.0225,2847.5229999999992
2018-07-05,2969.8,2858.0625,2848.9209999999994
2018-07-06,3023.35,2865.46,2851.6659999999993
2018-07-09,3017.95,2872.2574999999997,2853.2889999999998
2018-07-10,3089.05,2882.3625,2856.109999999999
2018-07-11,3154.35,2894.665,2859.8919999999994
2018-07-12,3101.9,2905.25,2862.4919999999997
2018-07-13,3134,2918.2625,2867.3619999999996
2018-07-16,3101.75,2928.255,2871.0559999999996
2018-07-17,3095.25,2940.5475,2875.1259999999997
2018-07-18,3105.05,2952.135,2879.7419999999997
2018-07-19,3112.8,2966.1275000000005,2885.4419999999996
2018-07-20,2841.1,2966.645,2885.9349999999995
2018-07-23,2689.1,2961.12,2883.0229999999992
2018-07-24,2650.8,2953.1725,2879.4829999999993
2018-07-25,2638.8,2946.84,2876.0939999999996
2018-07-26,2619.25,2941.8925000000004,2872.0959999999995
2018-07-27,2678.05,2935.2375000000006,2870.1069999999995
2018-07-30,2668.95,2926.7275,2869.0879999999997
2018-07-31,2700.7,2918.51,2866.877000000001
